,,,
https://www.indiatoday.in/india/story/covid-19-outbreak-centre-says-india-set-to-flatten-the-curve-despite-over-1200-new-cases-1670358-2020-04-24,24-04-2020 00:00,"Covid-19 outbreak: Centre says India set to flatten the curve even as cases cross 21,000-mark","Covid-19 outbreak: Centre says India set to flatten the curve despite over 1200 new cases (PTI photo)

The central government on Thursday said that the country has been able to control the transmission of the deadly novel coronavirus while increasing the recovery rate to almost 20 per cent. Even as the nation reported over 1200 new cases of Covid-19 on Thursday, the Centre said that India has nearly flattened the curve.

As per the Union Health Ministry data, India has so far reported 21,700 cases of novel coronavirus with 686 deaths.

The ministry also said 4,325 people have so far recovered from the infection, which is about 20 per cent of the total cases, since the first case was detected in Kerala on January 30.

As per the Centre, the country is prepared for any future outbreak of the disease as it has given a boost to medical facilities, ramped up testing and is better prepared to fight against the Covid-19 outbreak.

To boost the war chest, the Finance Ministry on Thursday decided to freeze dearness allowance and dearness relief of government employees and pensioners for January to July 2020 period.

However, as per a top financial editor, India will need a lot than Rs 1.2 lakh crore the DA and DR freeze will save up to fight what comes after the Covid outbreak,

Chief Editor of Financial Times Martin Wolf said that the Indian economy will take a massive hit as public debt will rise exponentially and that the country’s fiscal deficit levels could be stretched to the limit.

Meanwhile, the government has stepped up the search for Tablighi Jamaat chief, who has been accused of encouraging members of his organisation to gather and stay inside the Nizamuddin Markaz in Delhi despite the ongoing virus outbreak. The Markaz has been identified as one of the main hotspots of the virus with over one-third cases being linked to it.

Tablighi Jamaat members. (Photo: PTI)

Here are the top developments of the day on Coronavirus outbreak in India:

Are we about to flatten the curve

Striking a positive note on the Covid-19 situation in India, the Centre has said it has been able to slow down the infection rate to ""flatten the curve"" and minimise the spread during the period of the national lockdown which has entered the 30th day.

Top officials of the union government and the Indian Council of Medical Research(ICMR) said the situation is ""currently stable"" and the growth of the infections has been more or less linear and not exponential, adding the testing has also been ramped up consistently though it was not enough.

Responding to a question over the prospects of India reaching the peak infection rate by May 3, ICMR Director-General Dr Balram Bhargava said, ""The situation is currently going stable and you can even say that we have been able to flatten the curve. However, it is difficult to say if the peak will come."" In epidemiology, the idea of slowing the spread of virus so that fewer people need to seek treatment at any given time is known as flattening the curve.

""The growth of Covid-19 cases has been more or less linear, not exponential; this indicates that the strategies we adopted have succeeded in containing the infection to a particular level. Post-imposition of lockdown, while the number of new positive cases has increased by 16 times, testing increased by 24 times,"" Mishra said in his presentation.

Also read | Maharashtra minister Jitendra Awhad tests positive for Covid-19

(Photo: PTI)

Three things in 30 days: What India achieved during lockdown

As India entered the 30th day of the nationwide lockdown, the Centre said the country has achieved a lot in its fight against novel coronavirus.

A member of one of the 11 Covid Empowered Groups set up by the Centre, CK Mishra told media on Thursday that India has done three key things in the last 30 days.

""All thanks to people of India, we have been able to cut transmission, minimise spread and increase the doubling time for Covid-19 cases,"" CK Mishra said.

""Second, we have ramped up testing and third, prepare for the future if the virus spread further,"" he said.

CK Mishra said that the country has been able to consistently ramp up our testing. ""We’ve taken several measures to ensure we remain more or less stable in the last 30 days,"" he said.

The top bureaucrat said that India has reached half a million Covid-19 tests. Even as he said that the number of tests India has conducted is 33 times since March 23, there has also been a spike in the number of positive cases.

""On March 23, we had done 14,915 tests across the country and on April 22, we have done more than 5 lakh tests. If a rough calculation is done it is about 33 times in 30 days. This is not enough and we need to ramp testing in this country,"" CK Mishra, Environment Secretary and Chairman of the Empowered Group-2 said.

(Photo: PTI)

Stigma adding Covid-19 death toll: AIIMS director

The stigmatisation of coronavirus patients is discouraging people from coming forward for testing at an early stage and a delay in treatment may lead to higher mortality, AIIMS Director Randeep Guleria said on Thursday, stressing that early diagnosis is the key to fight the deadly virus.

Stating that the primary treatment for Covid-19 is a supportive treatment in more than 80 per cent of the patients and oxygen therapy in around 15 per cent of patients along with other drugs, Guleria said convalescent plasma therapy is being used at various centres across the country in the treatment of coronavirus patients.

The doctor, however, said that Covid-19 is not a very deadly disease and 90-95 per cent of those infected can recover but a delay in treatment could lead to higher mortality among patients.

He described that patients are currently facing a lot of challenges and stigma which is not justified.

The majority of the patients who have recovered from Covid-19 are ""symbols of hope and victory"", he said, adding that stigmatisation was creating huge problems and panic in the society and these individuals and their families are facing hardships.

""This is not justified and it is actually causing increased morbidity and mortality,"" he said.

""Because of the stigma what is happening is that many patients who have Covid-19 or flu-like symptoms are not coming forward to healthcare facilities. They are coming very late when they are really breathless and this is leading to higher mortalities,"" he said.

""We need to reach out to those patients who are right now scared to come out because of panic and stigma that we attached to the disease and are not getting proper treatment,"" he said.

He appealed to everyone not to create an environment of fear and panic for such individuals who for an unfortunate reason got this infection.

Doctors at Delhi's RML hospital (Photo: PTI)

FinMin freezes DA, DR

The government has frozen inflation-linked allowance for its 1.1 crore employees and pensioners, a move states are likely to replicate, helping save a combined Rs 1.2 lakh crore that could be used to combat the coronavirus crisis.

Last month, the government had announced a 4 per cent increase in dearness allowance (DA) for its 50 lakh employees and 61 lakh pensioners beginning January 1, 2020. This was to cost Rs 27,100 crore in the current financial year 2020-21.

However, central government employees and pensioners will continue to receive DA and DR, respectively, at the current rate -- 17 per cent -- till June 30, 2021.

Also read | How freezing Dearness Allowance hike can boost Indian government's Covid-19 war chest

Generally, DA for government employees and pensioners is revised twice a year in January and July in line with the inflation trend.

The combined savings of the Centre and states will be Rs 1.20 lakh crore, which will help in fighting the Covid-19 pandemic and its fallout.

Death toll rises to 686, cases climb to 21,700

The death toll due to Covid-19 rose to 686 and the number of cases climbed to 21,700 in the country on Thursday, with 34 more deaths and 1,229 fresh cases being reported since Wednesday evening, according to the Union Health Ministry.

The number of active Covid-19 cases stood at 16,689 as 4,324 people were cured and discharged, and one patient migrated, the ministry said.

Thus, about 19.93 per cent of the cases have recovered so far, a Health Ministry official said.

A total of 34 deaths were reported since Wednesday evening of which 18 fatalities were reported from Maharashtra, eight from Gujarat, three from Andhra Pradesh, two from Rajasthan and one each from Delhi, Telengana and Madhya Pradesh, the ministry data stated.

(Photo: PTI)

Of the 686 deaths, Maharashtra tops the tally with 269 fatalities, followed by Gujarat at 103, Madhya Pradesh at 81, Delhi at 48, Rajasthan and Andhra Pradesh at 27 each and Telengana at 24. The death toll reached 21 in Uttar Pradesh, 18 in Tamil Nadu while Karantaka has reported 17 cases.

Punjab has registered 16 deaths while West Bengal has reported 15 fatalities. The disease has claimed five lives in Jammu and Kashmir, while Kerala, Jharkhand and Haryana have recorded three Covid-19 deaths each.

Bihar has reported two deaths, while Meghalaya, Himachal Pradesh, Odisha and Assam have reported one fatality each, according to the ministry data.

However, a PTI tally of the figures reported by various states as on Thursday showed 721 deaths in the country and 22,951 cases.

According to the Health Ministry data updated in the evening, the highest number of confirmed cases in the country are from Maharashtra at 5,652, followed by Gujarat at 2,407, Delhi at 2,248, Rajasthan at 1,890, Madhya Pradesh at 1,695 and Tamil Nadu at 1,629.

The number of Covid-19 cases has gone up to 1,509 in Uttar Pradesh, 960 in Telangana and 895 in Andhra Pradesh. The number of cases has risen to 456 in West Bengal, 443 in Karnataka, 438 in Kerala, 407 in Jammu and Kashmir, 277 in Punjab and 262 in Haryana.

Bihar has reported 148 coronavirus cases, while Odisha has 83 cases. Forty-nine people have been infected with the virus in Jharkhand and 46 in Uttarakhand. Himachal Pradesh has 40 cases, Chhattisgarh has 36, while Assam has registered 35 infections so far.

Chandigarh has 27 Covid-19 cases, Ladakh 18, while 17 cases have been reported from the Andaman and Nicobar Islands. Meghalaya has reported 12 cases, and Goa and Puducherry have seven Covid-19 cases each.

Manipur and Tripura have two cases each, while Mizoram and Arunachal Pradesh have reported a case each.

""Our figures are being reconciled with the ICMR,"" the ministry said on its website.

States-wise distribution is subject to further verification and reconciliation, it said.

Also read | Coronavirus: ICMR puts Chinese rapid antibody testing kits through rigorous screening

Maharashtra Minister tests positive

NCP leader and Maharashtra minister Jitendra Awhad has tested positive for Covid-19.

The 54-year-old legislator had admitted himself to a private hospital in Thane for a precautionary check-up.

Before that, he was under home quarantined along with 15 members of his family for a week as some of his security staff tested had positive for the novel coronavirus. It is suspected that the MLA came in contact with the virus after meeting a police officer, who later tested positive.

The MLA had tested negative for the virus before April 13.

Oxford starts human trial for vaccine

Human trials of an eagerly-awaited vaccine, developed by Oxford University, against the novel coronavirus began in the UK on Thursday, with scientists giving it an 80 per cent chance of success.

The vaccine being trialled is made from a harmless chimpanzee virus that has been genetically engineered to carry part of the coronavirus to be tested on volunteers aged between 18 and 55 who are in good health.

The trial for ChAdOx1 nCoV-19 will be carried out through a collaboration between the Oxford Vaccine Group's clinical teams and the University of Oxford's Jenner Institute.

(Photo: AP)

The time it would require to determine if the vaccine is effective would be ""heavily dependent"" on how much virus transmission there is in the community initially focussed on trial areas of Oxford and Southampton.

If there's very low virus transmission among the volunteers that are vaccinated, the would have to wait a long time to get the result, explains Professor Gilbert. Therefore, the healthcare workers in hospitals, most likely to have been exposed to Covid-19, will be among the focus groups.

Meanwhile, ChAdOx1 nCoV-19 vaccine manufacture is already being scaled up in preparation for larger trials.

The optimistic time-frame being looked at for around a million doses is by September. Deals have been done with the UK and overseas manufacturers to make the vaccine at scale, should it prove effective.

IMF prediction on global growth optimistic, says top financial editor

International Monetary Fund’s estimate about the global growth is optimistic and it could be twice as bad for developed economies, a top financial editor on Thursday said.

Speaking to India Today TV News Director Rahul Kanwal, the Chief Editor of Financial Times Martin Wolf said such predictions may not materialise unless the Covid-19 pandemic is dealt with effectively.

Wolf’s comments came during a session of the India Today E-Conclave Corona series.

When asked whether IMF’s estimate on the world’s economic growth projection for FY21, he said it is optimistic and that the world will see a ""weak recovery"" if all goes well and the virus does not reemerge.

""Globally, until we have got the pandemic under control, the world economy will not go back to normal,"" Wolf said during the session.

""I think the best estimate is that we are going to have a weak recovery. If we open up lockdowns too soon we will have a W recovery,"" he said. A ‘W’ curve recovery could be a possibility if the virus reemerges after companies around the globe resume operations.

That could lead to further economic pressure as the world would go through another period of economic depression before final recovery.

""This year will be terrible, could be twice as bad as the IMF has predicted. After that, there could be very strong recovery if the situation improves,"" he said.

Watch: Top editor Martin Wolf on how to survive the Great Shutdown

Explaining why he felt IMF’s estimate on global growth was optimistic, he said there will be wide-scale uncertainty once the world opens up after the pandemic is contained. He said governments may put tighter restrictions on travel and other activities, which will lead to a weaker recovery.

He added that protectionism could also witness a rise in the post-pandemic landscape.

In India’s case, Wolf said there are many challenges for a country like India, where a large part of the population has lost jobs in the wake of Covid-19 lockdown.

Wolf said the decision to lock down key economic activities during the pandemic is fair, given the situation but added that the Indian economy will take a massive hit as public debt will rise exponentially and that the country’s fiscal deficit levels could be stretched to the limit.

But the top business commentator feels that the Indian government has to solely focus on saving the livelihoods of the people and companies in order to effectively restart the economy when the situation improves.

(Photo: PTI)

MHA rejects Punjab govt's request to reopen liquor stores

The Union Home Ministry has rejected the Punjab government's request for opening of liquor shops in the state during lockdown, officials said.

The request came after the Home Ministry made it clear in its consolidated revised guidelines that no liquor shop will be allowed to open anywhere in the country.

There was a request from the Punjab government to allow opening of the liquor shops in the state during lockdown but the ministry has turned down it, a senior Home Ministry official said.

In its guidelines for the lockdown, issued on April 15, the ministry said there should be strict ban on sale of liquor, gutka, tobacco during lockdown. Bars were also ordered to be shut.

Two states, Assam and Meghalaya, allowed opening of the liquor shops in the first phase of lockdown, which was from March 25 to April 14.

However, the liquor shops in the two Northeastern states were ordered to shut down from April 15.

UP farmhouse of Tablighi Jamaat leader raided

The Delhi Police’s Crime Branch on Thursday raided a farmhouse of Tablighi Jamaat leader Maulana Saad Kandhavli, who was booked for organising a religious congregation here in violation of Covid-19 lockdown orders.

The raid was carried out at Kandhavli’s farmhouse in Uttar Pradesh’s Shamli district.

The cleric was booked along with seven others on a complaint at the city’s Nizamuddin police station for holding the congregation in alleged violation of the orders against large gatherings to contain the spread of the novel coronavirus.

Several people who attended the event in March and travelled across the country tested positive for the coronavirus, and the Nizamuddin area where the gathering was held was declared a Covid-19 hotspot.

Fresh war of words between West Bengal CM and Governor

While the nation is pooling resources to battle novel coronavirus outbreak, the politics in Bengal is not coming to an end. On Thursday, West Bengal Chief Minister Mamata Banerjee and Governor Jagdeep Dhankhar had a fresh war of words.

Mamata Banerjee accused Jagdeep Dhankhar of repeatedly interfering in the functioning of the state administration, and asked him to judge who has ""crossed the limit of constitutional dharma and decency"" between the two constitutional functionaries.

Banerjee's letter comes in the backdrop of Dhankhar repeatedly voicing concern over the way the state government has been tackling the Covid-19 pandemic.

In a strongly worded letter to the governor, Banerjee said Dhankhar has forgotten that she is the ""elected chief minister of a proud Indian state"" whereas he is a nominated governor.

""You have to judge for yourself, whether your direct attacks on me, my ministers, officers, your tone, tenor and language, which in mildest words of extreme moderation, deserve to be characterized as parliamentary, your holding press conferences against the state government of which you are a governor, your repeated and consistent interference in the administration of my ministries make it clear as to who has flagrantly transgressed constitutional dharma...."" she wrote.

Banerjee claimed the governor's conduct does not conform to even basic norms of decency between constitutional functionaries.

Dhankhar was quick to respond, tweeting, ""A communication @MamataOfficial has been received. Outrageously factually wrong and constitutionally infirm. Recognised Non Resident Bengali Doctors have in an eye opener representation flagged concern? @MamataOfficial in COVID 19 battle. Worrisome issues flagged 1. Gross under-testing in West Bengal, and 2. Misreporting of data on the cause of death in Covid-19 patients,"" he said in an earlier tweet.

Dhankhar has been at loggerheads with the TMC government over a number of issues since assuming charge in July last year.

The feisty leader, while referring to his text message and communications said the tone, tenor, and language was unprecedented.

Terming Dhankhar’s statement in the audiovisual media ""to warn her"" an ""unprecedented event"", Banerjee said, the governor continues to ignore all advice and inputs given by her and the council of ministers since his appointment.

""Your expostulation leaves me with no option but to release these letters in the public domain to leave it to the people of this state and of this nation to judge for themselves as to who has done what and who in breach of elementary norms of constitutional behavior,"" she said, annexing a two-page letter from Dhankhar where he had castigated her government."
,,,
https://www.indiatoday.in/india/story/puducherry-mla-falls-at-doctor-s-feet-to-thank-him-for-contribution-in-fighting-covid-19-outbreak-1670357-2020-04-24,24-04-2020 00:00,Puducherry MLA falls at doctor's feet to thank him for contribution in fighting Covid-19 outbreak,"The Member of Legislative Assembly (MLA) of Ariyankuppam in Puducherry, T Jayamoorthy was caught on camera touching a doctor’s feet on Thursday. Speaking to media outlets in connection with the incident, T Jayamoorthy said that this was his effort to respect the medical professional for rendering invaluable service to the community during the novel coronavirus outbreak.

“We are prostrating as a way of showing our respects to the medical community for the service that they are giving,” T Jayamoorthy told media persons after stepping out of the doctor’s cabin.

In a video of the incident, the MLA from Ariyankuppam can be seen folding his hands before bending over to prostrate as a mark of respect for the doctor. At the same time, the surprised doctor can be seen taking two steps back. The MLA then repeats the gesture and leaves the doctor’s cabin.

On Thursday, Puducherry Chief Minister V Narayanasamy and a number of other ministers in his cabinet were tested for Covid-19 at the union territory’s assembly.

Puducherry has recorded seven confirmed cases of Covid-19 to date. This figure includes 3 recoveries and 4 active cases with no casualties."
,,,
https://www.indiatoday.in/india/story/coronavirus-india-newborn-tests-positive-covid-19-in-rajasthan-nagaur-1670354-2020-04-24,24-04-2020 00:00,Coronavirus in India: Newborn tests positive for Covid-19 in Rajasthan's Nagaur,"Concerns have been raised over risks Covid-19 poses to pregnant mother an infant. (Image for representation: PTI)

A baby born to a Covid-19 positive mother in Rajasthan's Nagaur also tested positive for the virus on Thursday. This has raised concerns over risks Covid-19 poses to pregnant mothers and infant.

The Rajasthan government has declared the Mahila hospital as a hospital dedicated to expecting mothers who are suspected of being infected with Covid-19, keeping in view the Ramganj area which has been the hotspot as there are a few thousand pregnant women in its vicinity.

The state government is following up on 120 pregnant women in Ramganj who showed symptoms of Covid-19 infection and of whom eight have tested positive for the novel coronavirus.

The Indian Council of Medical Research (ICMR) has already ordered that all pregnant women in cluster or containment areas must be tested for Covid-19 even if they are asymptomatic.

However, experts are not sure how the infection and its treatment will impact the growth of the foetus and the newborn.

There are apprehensions that while the virus and its treatment may result in premature deliveries and miscarriages, the issues such as whether mother's milk or medicines to a newborn baby can transmit Covid-19 infection are still being debated."
,,,
https://www.indiatoday.in/india/story/former-jharkhand-minister-anosh-ekka-jailed-for-7-years-in-money-laundering-case-1670351-2020-04-24,24-04-2020 00:00,Former Jharkhand minister Anosh Ekka jailed for 7 years in money laundering case,"Anosh Ekka, a former minister in the Jharkhand government, has been sentenced to jail for seven years of rigorous imprisonment by a court in Ranchi in connection with a money laundering case. The judgment was passed by Judge Anil Mishra, based on the findings of the Enforcement Directorate (ED).

Ekka was found guilty under section 4 of the Prevention of Money Laundering Act (PMLA) and has been asked by the court to pay a fine of Rs 2 crore. Ekka was a former minister of rural development NREP, transport, panchayat raj and building construction in the cabinet of former Jharkhand chief minister Madhu Koda from March 12, 2005, to December 19, 2008

If Ekka fails to pay a fine of Rs 2 crore levied on him, he will have to undergo additional imprisonment of one year. The ED has also secured an order to confiscate Ekka's properties worth Rs 22.38 crore which was earlier attached to the case by the probe agency. These properties are in the form of movable and immovable assets consisting of residential properties, lands, fixed deposits, balances in bank accounts, national savings certificates, kisan vikas patras, vehicles, rifles and pistols etc.

""These confiscated assets were held in the name of the accused, his family members and companies owned by him and his family,"" the ED said in a statement. ED had filed a chargesheet against Ekka for laundering over Rs 20 crore while misusing his position as a minister in the Jharkhand cabinet.

In the order, Judge Anil Mishra wrote, ""The efficiency in public service would improve only when the public servant devotes his sincere attention and does the duty diligently, truthfully, honestly and devotes himself assiduously to the performance of the duties of his post. The reputation of corrupt would gather thick and unchangeably clouds around the conduct of the officer and gain notoriety much faster than the smoke.""

ED's investigations under PMLA was based on an FIR registered by the Vigilance Bureau, the government of Jharkhand, for misusing his official position and power as a public servant to acquire multiple movable and immovable properties. Later, the Central Bureau of Investigation (CBI) had also filed a case against Ekka."
,,,
https://www.indiatoday.in/india/story/rajasthan-covid-19-phobia-hits-private-hospitals-even-after-govt-orders-to-treat-all-patients-1670343-2020-04-23,23-04-2020 00:00,Rajasthan: Covid-19 phobia hits private hospitals even after govt orders to treat all patients,"Now, the Rajasthan government has ordered private hospitals to not shun any non-coronavirus patient. (File photo: PTI)

The phobia that hospitals reserved for Covid-19 suspects and patients are unsafe for other patients, has led to a sharp decline in the number of IPDs and OPDs in both government and private hospitals.

The government has acquired beds in many private hospitals for Covid-19 treatment even though government hospitals are frontline places for it. This has made many normal patients shun the hospitals altogether.

The hassles of the ongoing lockdown have further discouraged people from going out for treatment.

A government circular in the initial stage of Covid-19 outbreak implied that private hospitals acquired for Covid-19 were to not accept any other patients. The private hospitals began to refuse patients, even those requiring emergency care and dialysis, and even when the decline in admissions and OPDs hit the private sector hard.

Now, the Rajasthan government has ordered private hospitals to not shun any non-coronavirus patient.

Chief Minister Ashok Gehlot warned the private hospitals that they must attend to the patients as usual and that government has only asked to defer non-emergency surgeries and procedures to reduce the load on OPDs and IPDs to keep beds and resources available for Covid-19 patients. Gehlot urged the private hospitals to rise to the occasion in this crisis.

""My hospital has never refused any patient any treatment. Rather, we are badly hit as most of us initially discouraged regular patients who in any case have been avoiding coming to hospitals reserved for Covid-19 treatment,"" says Dr Sandeep Bakshi, Chancellor of the Jaipur National University Institute of Medical Sciences and Research.

He said his 800-bed hospital used to have 80 per cent occupancy and 1,220 patients in OPD before Covid-19 orders came in. ""Now, it is working on negligible load as we have suffered a loss of Rs 4 crore in a month,"" he said.



His 500-bed are reserved for Covid-19 patients and suspects and he proposes to start Covid-19 testing in two weeks time.

Bakshi welcomes Gehlot's statement and said he has been now trying to publicise that his hospital welcomes all patients and have separate dedicated wards for Covid-19 isolation and quarantine which will not infect regular patients in any way.

""We are willing to share any load with government hospitals in this time of crisis,"" he added."
,,,
https://www.indiatoday.in/india/story/with-over-21-000-cases-india-emerge-epicentre-coronavirus-infections-south-asia-1670339-2020-04-23,23-04-2020 00:00,"With over 21,000 cases, India emerges as epicentre of coronavirus infections in South Asia","People stand in a line waiting for their turn as health officials use swabs to collect samples at a building during the curfew amid concerns about the spread of the coronavirus disease in Colombo, Sri Lanka, April 22, 2020. (Reuters)

South Asia's coronavirus infections have crossed 37,000, with more than half in India, official data showed on Thursday, complicating the task of governments looking to scale back lockdowns that have destroyed the livelihoods of millions.

Authorities in India sought this week to ease a stringent 40-day lockdown of the population of 1.3 billion by allowing farm and industrial activity in the least-affected rural areas.

But more than 1,400 new cases reported on Wednesday, for one of India's biggest single-day jumps in recent weeks, carried its tally to 21,392 infections.

""We have to remain focused in this fight, the effort is to stop the spread at any cost,"" said Satyendra Jain, the health minister of Delhi, one of India's top three virus hotspots.

""If we want end the lockdown, we have to bring down the number of red zones.""

PAKISTAN PM TESTS NEGATIVE

In neighbouring Pakistan, which has roughly half as many cases as India, Prime Minister Imran Khan tested negative for the virus, the information and broadcasting minister said.

Khan was tested after a meeting last week with the head of one of the country's biggest charity organisations, who later proved to have the virus.

""I am happy to report that his test is negative,"" said Firdous Ashiq Awan, the minister.

But concern is growing over Pakistan's move, in response to appeals from religious groups, to allow mosque gatherings during the Muslim holy month of Ramadan, despite experts' warnings that they could fuel uncontrollable spread of the virus.

The fasting month is expected to begin on Friday.

Until now, South Asia, home to a fifth of the world's population, has suffered fewer infections in the pandemic than rich nations such as Britain, Spain and the United States.

But that could be the result of lower rates of testing that health experts believe may allow the virus to lurk undetected.

""We have repeatedly said there is no alternative to a testing, trace and quarantine programme,"" said Sonia Gandhi, the chief of India's main opposition Congress party.

""Unfortunately, testing still remains low and testing kits are still in short supply and of poor quality.""

Here are official government figures on the spread of the coronavirus in South Asia:



* India has reported 21,392 cases, including 681 deaths

* Pakistan has reported 10,513 cases, including 224 deaths

* Afghanistan has reported 1,176 cases, including 40 deaths

* Sri Lanka has reported 330 cases, including seven deaths

* Bangladesh has reported 3,772 cases, including 120 deaths

* Maldives has reported 34 cases and no deaths

* Nepal has reported 45 cases and no deaths

* Bhutan has reported six cases and no deaths

Also Read | Coronavirus very likely of animal origin, no sign of lab manipulation: WHO

Also Read | Donald Trump says immigration suspension to last 60 days

Also Watch | Dr Ian Lipkin on recovering from coronavirus and what future holds for world"
,,,
https://www.indiatoday.in/india/story/migrant-workers-use-up-savings-to-buy-bicycles-embark-on-1-700-km-journey-home-1670332-2020-04-23,23-04-2020 00:00,"Migrant workers use up savings to buy bicycles, embark on 1,700 km journey home","A group of migrant workers, most of them employed by the construction industry, left Mumbai on Thursday morning on the bicycles they recently brought to return to their native homes in Uttar Pradesh's Gorakhpur district. With no income and no savings, the workers claimed that they had no other option than to cover a distance of 1,700 kms on their bicycles.

With heavy bags and water bottles tied to their bicycles, the migrant workers left early morning. They told India Today that if they stay back, they would die of starvation.

""We all met and then decided to procure bicycles so that we could reach our native place, our homes. We will be travelling on these newly purchased cycles through the highway and two persons will travel on each cycle. The cycles have been purchased with what money we had left and now we plan to reach our homes cycling 1,700 kilometers,"" said Pintu. He used to work with local masons and small-time construction contractors in Thane and Mumbai.

The group which consists of around 20 workers has procured ten bicycles on which they would ride in turns while the second person would ride pillion with bags on his back. When asked how they managed to procure new bicycles, they refused to divulge any information. They only revealed that someone felt pity for their condition and helped them buy the cycles so that they could return home.

Another migrant worker, Akhil Prajapati told India Today, ""The government is not providing any help and we have no ration left with us now. We will use the highway to reach our native place in Gorakhpur. We see that this is the only way left to reach home.""

Akhil added, ""Our landlord has been pressurising us for the rent. Whatever money we had with us has been spent in all these days of lockdown and we now have no work. We work on daily wages and are also out of ration.""

Ganesh Prasad, who joined the group in Thane, said, ""I work on daily basis building roofs and laying tarpaulin sheets. We have no other option than to travel, so we have started on our cycles and will peddle 1700 kilometers till we reach home through the highway.""

After the incident at Bandra where thousands of migrant workers gathered in one place and sought permission to return to their native homes, the Maharashtra government had announced that they would take care of each and every migrant worker in the state. Chief Minister Uddhav Thackeray had also appealed to the centre for special trains for migrant workers.

One can see scores of such migrant workers walking with their bags on their shoulders, some even with their kids on national highways like the Mumbai-Agra highway and the Mumbai Ahmedabad highway. They can be seen walking in the scorching heat, trying to return to their native homes located hundreds of kilometers away."
,,,
